,val_loss,val_accuracy,loss,accuracy
57,0.10770815011541264,0.9706413745880127,0.379002159723073,0.8660253286361694
58,0.09484894766963882,0.9724480509757996,0.4338742118359597,0.8679623007774353
59,0.10433035983163634,0.971845805644989,0.5270739223592538,0.8677685856819153
60,0.10492670650682834,0.970942497253418,0.3787339031388444,0.8631198406219482
61,0.10894349794100114,0.9692863821983337,0.471228795418562,0.8693181872367859
62,0.13074717654077378,0.9685335755348206,0.43485673002837116,0.8682205677032471
63,0.1356581839177846,0.966576337814331,0.4061185251767478,0.8698347210884094
64,0.13765187968478365,0.9736525416374207,0.4506097396235328,0.8675103187561035
65,0.12440223540483702,0.9703402519226074,0.4186615401432534,0.8715134263038635
66,0.1173988951639898,0.9742547273635864,0.4356071503201792,0.8673166036605835
67,0.13480667404895516,0.971845805644989,0.3769608913066466,0.8662835955619812
68,0.11194054489729276,0.9733514189720154,0.38357808868870263,0.8684142827987671
69,0.11474451357181874,0.9707919359207153,0.3740307689944575,0.8737732172012329
70,0.11314951426309477,0.9757603406906128,0.36328276120557274,0.8694472908973694
71,0.13149998345779965,0.971845805644989,0.4078486699395436,0.8669292330741882
72,0.11093437571265868,0.9703402519226074,0.36386473809392,0.866541862487793
73,0.13580188529161544,0.9724480509757996,0.3585511494951307,0.8682851195335388
74,0.1380573657443099,0.9732008576393127,0.42877647948782305,0.8697701692581177
75,0.12970114206781375,0.9695874452590942,0.4171074133150834,0.8691244721412659
76,0.1290629196062895,0.9727491736412048,0.38208968737278104,0.8726110458374023
77,0.14174293010341082,0.9747064113616943,0.36065239403858657,0.8700284361839294
78,0.13256759793732906,0.9676302075386047,0.3683960554767246,0.8664126992225647
79,0.12898295113603167,0.9747064113616943,0.4704188774070464,0.8702220916748047
80,0.16235953231544892,0.9564890265464783,0.36612540658963616,0.8707386255264282
81,0.10072566988156956,0.9751580953598022,0.4319265075335818,0.87119060754776
82,0.11488204250194624,0.9750075340270996,0.36396893938957164,0.8733212947845459
83,0.08978671193329263,0.9742547273635864,0.3588808842988546,0.8735149502754211
84,0.10568432587299029,0.9757603406906128,0.37160673571273317,0.8746771812438965
85,0.11088023542599555,0.9725986123085022,0.3623720461364127,0.8707386255264282
86,0.11517891943234881,0.9744052886962891,0.3519717145495671,0.8762913346290588
87,0.14457158149365595,0.9611562490463257,0.36245927935050537,0.8706095218658447
88,0.1642070308314214,0.9563384652137756,0.39482961644318476,0.8700929880142212
89,0.11324136125389907,0.9716952443122864,0.3764971521767703,0.8724819421768188
90,0.10870331000492932,0.9742547273635864,0.3690852654928511,0.8706095218658447
91,0.10424158882570712,0.9756097793579102,0.3771288422328874,0.8734503984451294
92,0.11443006899348047,0.9667268991470337,0.36257528719946375,0.8691244721412659
93,0.1179027572236069,0.9721469283103943,0.42308211489772996,0.86699378490448
94,0.10737991477824126,0.973501980304718,0.35737866070891217,0.8700929880142212
95,0.15691733603258873,0.9655224084854126,0.3791479299014265,0.8684788346290588
96,0.15065970252756253,0.9686841368675232,0.3780073958549125,0.8705449104309082
97,0.10022367440103515,0.9760614037513733,0.3557036868488986,0.8682851195335388
98,0.11029590841958194,0.9744052886962891,0.36412334029585863,0.8707386255264282
99,0.12556307827024638,0.9703402519226074,0.36528817336421365,0.8742251992225647
